time="2024-03-18 17:42:38" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2024-03-18 17:42:42" level=info msg="| 200 |    2.555445ms |             ::1 | GET | /main |"
time="2024-03-18 20:57:23" level=info msg="| 200 |    1.308446ms |             ::1 | GET | /login |"
time="2024-03-18 20:57:31" level=info msg="| 200 |     1.13071ms |             ::1 | POST | /check |"
time="2024-03-18 20:57:31" level=info msg="| 200 |    1.924742ms |             ::1 | GET | /main |"
time="2024-03-18 20:57:31" level=info msg="| 200 |     650.682µs |             ::1 | POST | /check_auth |"
time="2024-03-18 20:57:31" level=info msg="| 200 |     8.32394ms |             ::1 | GET | /chat_main |"
time="2024-03-18 20:57:32" level=info msg="| 200 |      61.824µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 20:57:32" level=info msg="| 200 |    2.108193ms |             ::1 | GET | /replys |"
time="2024-03-18 20:57:32" level=info msg="| 200 |    3.462532ms |             ::1 | GET | /kefuinfo |"
time="2024-03-18 20:57:32" level=info msg="| 200 |     5.97291ms |             ::1 | GET | /ipblacks |"
time="2024-03-18 20:57:35" level=info msg="| 200 |    1.541608ms |             ::1 | GET | /pannel |"
time="2024-03-18 20:57:35" level=info msg="| 200 |  3.353603574s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjY1MSwia2VmdV9pZCI6MiwibmFtZSI6InJvb3QiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.H_q-nR7_nrQdv5AqGUqezcZ7bmcuMuL_rHgVE5xtAQI |"
time="2024-03-18 20:57:36" level=info msg="| 200 |    6.463786ms |             ::1 | GET | /kefu/chartStatistics |"
time="2024-03-18 20:57:40" level=info msg="| 200 |     2.97598ms |             ::1 | GET | /chat_main |"
time="2024-03-18 20:57:40" level=info msg="| 200 |      51.142µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 20:57:40" level=info msg="| 200 |     618.278µs |             ::1 | GET | /ipblacks |"
time="2024-03-18 20:57:40" level=info msg="| 200 |    1.422072ms |             ::1 | GET | /replys |"
time="2024-03-18 20:57:40" level=info msg="| 200 |    2.495965ms |             ::1 | GET | /kefuinfo |"
time="2024-03-18 20:57:41" level=info msg="| 200 |    1.318367ms |             ::1 | GET | /visitors?page=1 |"
time="2024-03-18 20:57:43" level=info msg="| 200 |      63.282µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 20:57:50" level=info msg="| 200 |    2.528847ms |             ::1 | GET | /setting |"
time="2024-03-18 20:57:50" level=info msg="| 200 |  9.432752261s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjY1MSwia2VmdV9pZCI6MiwibmFtZSI6InJvb3QiLCJyb2xlX2lkIjoxLCJ0eXBlIjoia2VmdSJ9.H_q-nR7_nrQdv5AqGUqezcZ7bmcuMuL_rHgVE5xtAQI |"
time="2024-03-18 20:57:50" level=info msg="| 200 |    2.510156ms |             ::1 | GET | /setting_statistics |"
time="2024-03-18 20:57:51" level=info msg="| 200 |    2.020286ms |             ::1 | GET | /statistics |"
time="2024-03-18 20:57:54" level=info msg="| 200 |    2.235516ms |             ::1 | GET | /setting_modifypass |"
time="2024-03-18 20:57:56" level=info msg="| 200 |    1.653749ms |             ::1 | GET | /setting_avator |"
time="2024-03-18 20:57:57" level=info msg="| 200 |    1.198524ms |             ::1 | GET | /kefuinfo |"
time="2024-03-18 20:57:59" level=info msg="| 200 |    2.173214ms |             ::1 | GET | /setting_config |"
time="2024-03-18 20:57:59" level=info msg="| 200 |    1.033536ms |             ::1 | GET | /configs |"
time="2024-03-18 20:58:02" level=info msg="| 200 |    1.471148ms |             ::1 | GET | /setting_ipblack |"
time="2024-03-18 20:58:03" level=info msg="| 200 |     764.171µs |             ::1 | GET | /ipblacks_all |"
time="2024-03-18 20:58:06" level=info msg="| 200 |    2.182211ms |             ::1 | GET | /setting_deploy |"
time="2024-03-18 21:00:06" level=info msg="| 200 |     2.43306ms |             ::1 | GET | /login |"
time="2024-03-18 21:00:06" level=info msg="| 200 |    1.960112ms |             ::1 | GET | /login |"
time="2024-03-18 21:00:12" level=info msg="| 200 |    1.048521ms |             ::1 | POST | /check |"
time="2024-03-18 21:00:12" level=info msg="| 200 |    1.398697ms |             ::1 | GET | /main |"
time="2024-03-18 21:00:13" level=info msg="| 200 |      718.58µs |             ::1 | POST | /check_auth |"
time="2024-03-18 21:00:13" level=info msg="| 200 |    3.976027ms |             ::1 | GET | /chat_main |"
time="2024-03-18 21:00:14" level=info msg="| 200 |       73.43µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 21:00:14" level=info msg="| 200 |    1.895284ms |             ::1 | GET | /replys |"
time="2024-03-18 21:00:14" level=info msg="| 200 |    3.994358ms |             ::1 | GET | /ipblacks |"
time="2024-03-18 21:00:14" level=info msg="| 200 |    7.458412ms |             ::1 | GET | /kefuinfo |"
time="2024-03-18 21:00:16" level=info msg="| 200 |    1.038201ms |             ::1 | GET | /visitors?page=1 |"
time="2024-03-18 21:00:17" level=info msg="| 200 |       67.24µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 21:00:18" level=info msg="| 200 |    1.170725ms |             ::1 | GET | /visitors?page=1 |"
time="2024-03-18 21:00:19" level=info msg="| 200 |      76.827µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 21:00:23" level=info msg="| 200 |     2.25683ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-03-18 21:00:23" level=info msg="| 200 |     596.329µs |       127.0.0.1 | POST | /visitor_login |"
time="2024-03-18 21:00:26" level=info msg="| 200 |    1.616163ms |             ::1 | GET | /setting |"
time="2024-03-18 21:00:26" level=info msg="| 200 |   12.6669211s |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-18 21:00:27" level=info msg="| 200 |    2.419265ms |             ::1 | GET | /setting_statistics |"
time="2024-03-18 21:00:28" level=info msg="| 200 |    1.433619ms |             ::1 | GET | /statistics |"
time="2024-03-18 21:00:30" level=info msg="| 200 |    2.109689ms |             ::1 | GET | /setting_ipblack |"
time="2024-03-18 21:00:30" level=info msg="| 200 |     778.932µs |             ::1 | GET | /ipblacks_all |"
time="2024-03-18 21:00:31" level=info msg="| 200 |    2.797092ms |             ::1 | DELETE | /ipblack?ip=127.0.0.1 |"
time="2024-03-18 21:00:31" level=info msg="| 200 |     714.746µs |             ::1 | GET | /ipblacks_all |"
time="2024-03-18 21:00:33" level=info msg="| 200 |    1.627218ms |             ::1 | GET | /pannel |"
time="2024-03-18 21:00:33" level=info msg="| 200 |     821.895µs |             ::1 | GET | /kefu/chartStatistics |"
time="2024-03-18 21:00:34" level=info msg="| 200 |    1.267681ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-03-18 21:00:34" level=info msg="| 200 |    9.182125ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-03-18 21:00:34" level=info msg="| 200 |    2.315711ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=e9d001ae-821c-4d80-b1ba-43663f8b1cda |"
time="2024-03-18 21:00:35" level=info msg="| 200 |     837.201µs |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-03-18 21:00:37" level=info msg="| 200 |    3.395738ms |             ::1 | GET | /chat_main |"
time="2024-03-18 21:00:37" level=info msg="| 200 |     126.659µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 21:00:37" level=info msg="| 200 |     801.005µs |             ::1 | GET | /ipblacks |"
time="2024-03-18 21:00:37" level=info msg="| 200 |    3.623716ms |             ::1 | GET | /kefuinfo |"
time="2024-03-18 21:00:37" level=info msg="| 200 |    2.832578ms |             ::1 | GET | /replys |"
time="2024-03-18 21:00:38" level=info msg="| 200 |     993.758µs |             ::1 | GET | /visitors?page=1 |"
time="2024-03-18 21:00:39" level=info msg="| 200 |      81.749µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-18 21:00:41" level=info msg="| 200 |    2.003894ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-03-18 21:00:41" level=info msg="| 200 |  6.504210162s |       127.0.0.1 | GET | /ws_visitor?visitor_id=e9d001ae-821c-4d80-b1ba-43663f8b1cda |"
time="2024-03-18 21:00:41" level=info msg="| 200 |    5.541197ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-03-18 21:00:41" level=info msg="| 200 |     5.04104ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=e9d001ae-821c-4d80-b1ba-43663f8b1cda |"
time="2024-03-18 21:00:42" level=info msg="| 200 |    1.307358ms |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-03-18 21:02:38" level=info msg="| 200 |      67.487µs |             ::1 | GET | /visitors_kefu_online |"
