time="2024-03-20 17:59:20" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"本机地址本机地址网友来了\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-20 17:59:20" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"我现在离线，稍后回复您！\",\"uid\":\"e9d001ae-821c-4d80-b1ba-43663f8b1cda\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-20 17:59:20" level=info msg="| 404 |         136ns |             ::1 | GET | /favicon.ico |"
time="2024-03-22 11:18:26" level=info msg="| 200 |     150.239µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:18:32" level=info msg="| 200 |      76.312µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:19:03" level=info msg="| 200 |       85.87µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:19:34" level=info msg="| 200 |     105.081µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:20:05" level=info msg="| 200 |      90.833µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:20:26" level=info msg="| 200 |     131.158µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:20:36" level=info msg="| 200 |      78.657µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:21:07" level=info msg="| 200 |     106.246µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:21:38" level=info msg="| 200 |      78.989µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:22:09" level=info msg="| 200 |      113.06µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:22:26" level=info msg="| 200 |      98.782µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:22:40" level=info msg="| 200 |      87.057µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:23:11" level=info msg="| 200 |     237.044µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:23:42" level=info msg="| 200 |      82.373µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:24:13" level=info msg="| 200 |      85.107µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:24:26" level=info msg="| 200 |      126.68µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:24:44" level=info msg="| 200 |      90.499µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:25:15" level=info msg="| 200 |      85.119µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:25:46" level=info msg="| 200 |      94.503µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:26:17" level=info msg="| 200 |     100.067µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:26:26" level=info msg="| 200 |     111.529µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:26:48" level=info msg="| 200 |    1.809767ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:27:19" level=info msg="| 200 |      82.411µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:27:50" level=info msg="| 200 |     1.09513ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:28:21" level=info msg="| 200 |      85.077µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:28:26" level=info msg="| 200 |      99.356µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:28:52" level=info msg="| 200 |     109.526µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:29:23" level=info msg="| 200 |       87.46µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:29:54" level=info msg="| 200 |      74.685µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:30:25" level=info msg="| 200 |     104.791µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:30:26" level=info msg="| 200 |     116.014µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:30:56" level=info msg="| 200 |    1.299725ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:31:27" level=info msg="| 200 |      91.107µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:31:58" level=info msg="| 200 |       80.96µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:32:26" level=info msg="| 200 |      75.029µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:32:29" level=info msg="| 200 |     120.291µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:33:00" level=info msg="| 200 |     422.217µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:33:31" level=info msg="| 200 |      89.077µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:34:02" level=info msg="| 200 |      87.452µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:34:26" level=info msg="| 200 |      77.867µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:34:33" level=info msg="| 200 |      95.144µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:35:04" level=info msg="| 200 |      82.097µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:35:35" level=info msg="| 200 |      92.172µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:36:06" level=info msg="| 200 |       80.59µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:36:26" level=info msg="| 200 |      107.49µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:36:37" level=info msg="| 200 |      85.155µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:37:08" level=info msg="| 200 |      91.592µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:37:39" level=info msg="| 200 |      79.461µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:38:10" level=info msg="| 200 |     118.375µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:38:26" level=info msg="| 200 |     807.005µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:38:41" level=info msg="| 200 |     111.728µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:39:12" level=info msg="| 200 |      88.068µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:39:43" level=info msg="| 200 |     106.372µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:40:14" level=info msg="| 200 |      91.209µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:40:26" level=info msg="| 200 |      99.188µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:40:45" level=info msg="| 200 |      84.552µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:41:16" level=info msg="| 200 |      98.929µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:41:47" level=info msg="| 200 |      90.263µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:42:18" level=info msg="| 200 |      76.671µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:42:26" level=info msg="| 200 |     789.441µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:42:49" level=info msg="| 200 |    1.541715ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:43:20" level=info msg="| 200 |      80.171µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:43:51" level=info msg="| 200 |       84.98µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:44:22" level=info msg="| 200 |      80.558µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:44:26" level=info msg="| 200 |     109.349µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:44:53" level=info msg="| 200 |      102.43µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:45:24" level=info msg="| 200 |      94.522µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:45:55" level=info msg="| 200 |      89.388µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
time="2024-03-22 11:46:26" level=info msg="| 200 |      85.532µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-22 11:46:26" level=info msg="| 200 |     153.043µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDk0NDI2Niwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.r2nSw8ZdCpLKvwrPFa3Q4P85CpACKLB2s_aZ6PltULw |"
