time="2024-03-19 20:20:03" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2024-03-19 20:20:03" level=info msg="| 200 |    3.359702ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-03-20 12:47:17" level=info msg="| 200 |      98.301µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:47:32" level=info msg="| 200 |      150.62µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 12:47:48" level=info msg="| 200 |      70.565µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:48:19" level=info msg="| 200 |      77.066µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:48:50" level=info msg="| 200 |      86.754µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:49:21" level=info msg="| 200 |      95.262µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:49:32" level=info msg="| 200 |      75.509µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 12:49:52" level=info msg="| 200 |     103.239µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:50:23" level=info msg="| 200 |     109.371µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:50:54" level=info msg="| 200 |     139.114µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:51:25" level=info msg="| 200 |     103.675µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:51:32" level=info msg="| 200 |   13.940667ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 12:51:56" level=info msg="| 200 |     113.075µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:52:27" level=info msg="| 200 |       84.73µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:52:58" level=info msg="| 200 |     103.314µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:53:29" level=info msg="| 200 |       84.22µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:53:32" level=info msg="| 200 |     109.431µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 12:54:00" level=info msg="| 200 |      88.648µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:54:31" level=info msg="| 200 |      82.207µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 12:55:02" level=info msg="| 200 |     211.159µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:00:14" level=info msg="| 200 |    4.094887ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:00:15" level=info msg="| 200 |     618.704µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:00:46" level=info msg="| 200 |    1.716157ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:05:59" level=info msg="| 200 |     220.792µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:11:12" level=info msg="| 200 |    1.819869ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:11:38" level=info msg="| 200 |     1.17696ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:11:43" level=info msg="| 200 |     248.488µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:16:56" level=info msg="| 200 |      86.484µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:17:27" level=info msg="| 200 |     257.557µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:22:40" level=info msg="| 200 |    1.290494ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:23:02" level=info msg="| 200 |     189.957µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:23:11" level=info msg="| 200 |     394.656µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:28:24" level=info msg="| 200 |     236.156µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:33:36" level=info msg="| 200 |      115.95µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:34:07" level=info msg="| 200 |         264µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:39:12" level=info msg="| 200 |      135.52µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:39:25" level=info msg="| 200 |    3.167191ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:39:56" level=info msg="| 200 |     325.906µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:45:09" level=info msg="| 200 |     393.475µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:47:57" level=info msg="| 200 |     748.694µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:48:08" level=info msg="| 200 |     360.413µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:48:28" level=info msg="| 200 |     1.25019ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:48:59" level=info msg="| 200 |     139.813µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:49:30" level=info msg="| 200 |     185.813µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:50:01" level=info msg="| 200 |     745.804µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:50:08" level=info msg="| 200 |      66.386µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:50:32" level=info msg="| 200 |     120.275µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:51:03" level=info msg="| 200 |     561.607µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:51:34" level=info msg="| 200 |     148.668µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:52:05" level=info msg="| 200 |    1.374665ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:52:08" level=info msg="| 200 |     100.682µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:52:37" level=info msg="| 200 |     220.302µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:53:11" level=info msg="| 200 |   23.565258ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:53:43" level=info msg="| 200 |   12.617722ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:54:08" level=info msg="| 200 |    22.49755ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:54:14" level=info msg="| 200 |    3.330323ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:54:45" level=info msg="| 200 |    1.095067ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:55:16" level=info msg="| 200 |      77.044µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:55:47" level=info msg="| 200 |     182.065µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:56:08" level=info msg="| 200 |      71.525µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:56:18" level=info msg="| 200 |      87.611µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:56:49" level=info msg="| 200 |     123.612µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:57:20" level=info msg="| 200 |     161.803µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:57:51" level=info msg="| 200 |      76.029µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:58:08" level=info msg="| 200 |    1.957682ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 13:58:22" level=info msg="| 200 |     118.235µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:58:53" level=info msg="| 200 |     806.151µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:59:24" level=info msg="| 200 |      74.508µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 13:59:55" level=info msg="| 200 |     121.448µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
time="2024-03-20 14:00:08" level=info msg="| 200 |    1.348686ms |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-20 14:00:26" level=info msg="| 200 |     201.233µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMDc2NjgxMiwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.VoA0VyAo3QvUFpHjObMZ2zQZmv7Isd63b4VjNk7MBg0 |"
