time="2024-03-22 22:15:01" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"本机地址本机地址网友来了\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-22 22:15:01" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"1\",\"uid\":\"e9d001ae-821c-4d80-b1ba-43663f8b1cda\",\"username\":\"本机地址本机地址网友\"}}"
time="2024-03-22 22:15:01" level=info msg="| 404 |         119ns |             ::1 | GET | /favicon.ico |"
time="2024-03-23 04:44:17" level=info msg="| 200 |    3.142182ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:44:48" level=info msg="| 200 |    2.813309ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:50:01" level=info msg="| 200 |    3.098034ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:50:18" level=info msg="| 200 |     272.681µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 04:55:13" level=info msg="| 200 |    2.052267ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 04:55:44" level=info msg="| 200 |   42.904742ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:00:57" level=info msg="| 200 |    2.920213ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:01:28" level=info msg="| 200 |    2.837901ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:06:23" level=info msg="| 200 |      90.968µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:06:41" level=info msg="| 200 |    2.959156ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:11:53" level=info msg="| 200 |     937.021µs |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:12:24" level=info msg="| 200 |     5.37648ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:12:55" level=info msg="| 200 |     3.09749ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:27:56" level=info msg="| 200 |       75.08µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:28:18" level=info msg="| 200 |    2.802702ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:28:49" level=info msg="| 200 |    3.914009ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:29:20" level=info msg="| 200 |    2.707583ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:29:51" level=info msg="| 200 |    3.045634ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:29:56" level=info msg="| 200 |     283.503µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:30:22" level=info msg="| 200 |    2.830506ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:30:53" level=info msg="| 200 |    2.810494ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:31:24" level=info msg="| 200 |    3.842591ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:31:55" level=info msg="| 200 |     3.04515ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:31:56" level=info msg="| 200 |     251.774µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:32:26" level=info msg="| 200 |    2.724656ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:32:57" level=info msg="| 200 |    2.904428ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:33:28" level=info msg="| 200 |     5.74116ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:33:56" level=info msg="| 200 |     244.586µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:33:59" level=info msg="| 200 |    2.910521ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:34:30" level=info msg="| 200 |    2.884395ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:35:01" level=info msg="| 200 |     2.87498ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:35:32" level=info msg="| 200 |    2.735389ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:35:56" level=info msg="| 200 |     359.563µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:36:03" level=info msg="| 200 |    2.756537ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:36:34" level=info msg="| 200 |    2.821806ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:37:05" level=info msg="| 200 |    2.712232ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:37:36" level=info msg="| 200 |    2.698031ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:37:56" level=info msg="| 200 |     339.202µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:38:07" level=info msg="| 200 |    2.801743ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:38:38" level=info msg="| 200 |    2.333186ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:39:09" level=info msg="| 200 |    2.277336ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:39:40" level=info msg="| 200 |    2.441193ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:39:56" level=info msg="| 200 |      264.95µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 05:40:11" level=info msg="| 200 |    2.636986ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:45:24" level=info msg="| 200 |    3.084194ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:59:13" level=info msg="| 200 |    1.575489ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 05:59:44" level=info msg="| 200 |    2.805654ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:04:40" level=info msg="| 200 |     118.883µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 06:04:57" level=info msg="| 200 |     2.84623ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:05:28" level=info msg="| 200 |    2.776235ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:10:40" level=info msg="| 200 |     7.23958ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:20:11" level=info msg="| 200 |    1.455105ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:20:19" level=info msg="| 200 |     390.828µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 06:20:42" level=info msg="| 200 |    6.729042ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:25:55" level=info msg="| 200 |     5.71823ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:26:26" level=info msg="| 200 |    2.899147ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:31:38" level=info msg="| 200 |    3.003955ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:31:42" level=info msg="| 200 |     449.411µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 06:36:50" level=info msg="| 200 |    6.982526ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:37:21" level=info msg="| 200 |    8.724459ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:42:34" level=info msg="| 200 |   23.362222ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:43:04" level=info msg="| 200 |      484.38µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 06:43:05" level=info msg="| 200 |    6.450915ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:48:17" level=info msg="| 200 |    2.220974ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:48:48" level=info msg="| 200 |    2.995677ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:54:01" level=info msg="| 200 |    3.160128ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:54:27" level=info msg="| 200 |     242.604µs |             ::1 | GET | /visitors_kefu_online |"
time="2024-03-23 06:59:15" level=info msg="| 200 |   15.785619ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
time="2024-03-23 06:59:46" level=info msg="| 200 |    2.792901ms |             ::1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcxMTExNzI1MSwia2VmdV9pZCI6MywibmFtZSI6ImNqayIsInJvbGVfaWQiOjEsInR5cGUiOiJrZWZ1In0.Z7sE9KGnmNuTiwtIWXlpYA62RlEchZC1Nl5UWKFt7dA |"
